"Código","Nome Município","Hepatite A 1999-2007","Hepatite A 2008","Hepatite A 2009","Hepatite A 2010","Hepatite A 2011","Hepatite A 2012","Hepatite A 2013","Hepatite A 2014","Hepatite A 2015","Hepatite A 2016","Hepatite A 2017","Hepatite A 2018","Hepatite A 2019","Hepatite A 2020","Tx Det Hep A 2008","Tx Det Hep A 2009","Tx Det Hep A 2010","Tx Det Hep A 2011","Tx Det Hep A 2012","Tx Det Hep A 2013","Tx Det Hep A 2014","Tx Det Hep A 2015","Tx Det Hep A 2016","Tx Det Hep A 2017","Tx Det Hep A 2018","Tx Det Hep A 2019","Tx Det Hep A 2020","Hep A M Total","Hep A M 1999-2007","Hep A M 2008","Hep A M 2009","Hep A M 2010","Hep A M 2011","Hep A M 2012","Hep A M 2013","Hep A M 2014","Hep A M 2015","Hep A M 2016","Hep A M 2017","Hep A M 2018","Hep A M 2019","Hep A M 2020","Tx Det M Hep A M 2008","Tx Det M Hep A M 2009","Tx Det M Hep A M 2010","Tx Det M Hep A M 2011","Tx Det M Hep A M 2012","Tx Det M Hep A M 2013","Tx Det M Hep A M 2014","Tx Det M Hep A M 2015","Tx Det M Hep A M 2016","Tx Det M Hep A M 2017","Tx Det M Hep A M 2018","Tx Det M Hep A M 2019","Tx Det M Hep A M 2020","Hep A F Total","Hep A F 1999-2007","Hep A F 2008","Hep A F 2009","Hep A F 2010","Hep A F 2011","Hep A F 2012","Hep A F 2013","Hep A F 2014","Hep A F 2015","Hep A F 2016","Hep A F 2017","Hep A F 2018","Hep A F 2019","Hep A F 2020","Tx Det F Hep A F 2008","Tx Det F Hep A F 2009","Tx Det F Hep A F 2010","Tx Det F Hep A F 2011","Tx Det F Hep A F 2012","Tx Det F Hep A F 2013","Tx Det F Hep A F 2014","Tx Det F Hep A F 2015","Tx Det F Hep A F 2016","Tx Det F Hep A F 2017","Tx Det F Hep A F 2018","Tx Det F Hep A F 2019","Tx Det F Hep A F 2020","Óbitos A Total","Óbitos A 2000-2007","Óbitos A 2008","Óbitos A 2009","Óbitos A 2010","Óbitos A 2011","Óbitos A 2012","Óbitos A 2013","Óbitos A 2014","Óbitos A 2015","Óbitos A 2016","Óbitos A 2017","Óbitos A 2018","Óbitos A 2019"
350170,"Américo Brasiliense",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2.86090290095554,0,0,0,0,2.57387007103881,2.53762021975791,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.12978352313532,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.75274693666226,0,0,0,0,0,5.09113124936361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350180,"Américo de Campos",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.7196121049992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.9097999321804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350190,"Amparo",5,1,0,0,0,0,0,0,0,0,1,0,0,0,1.52751046344667,0,0,0,0,0,0,0,0,1.40463247791215,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3.07115874819569,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.76586917438805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350200,"Analândia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350210,"Andradina",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.8067500180675,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.55201932298512,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
350220,"Angatuba",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.04776361060514,4.00496615803596,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.00961153384061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.09585492227979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350230,"Anhembi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350240,"Anhumas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350250,"Aparecida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350260,"Aparecida d'Oeste",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350270,"Apiaí",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350275,"Araçariguama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.2197515398267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.6439595529537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350280,"Araçatuba",2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1.09026880577406,0.526773250454342,0.523384834401038,0,0,0,0,0,0,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2.26695683714182,0,1.08537564851195,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.01695259983932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350290,"Araçoiaba da Serra",2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7555864348218,0,0,0,0,0,0,3.10809970783863,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.5086349301697,0,0,0,0,0,0,6.2146541544963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350300,"Aramina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350310,"Arandu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350315,"Arapeí",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350320,"Araraquara",12,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.479243944752758,0.474669274183213,0,0.451599792264096,0,0,0,0,0,0,0.419570443779658,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.935532458298641,0,0,0,0,0,0,0,11,8,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.925865916098031,0.917044183188746,0,0,0,0,0,0,0,0,0.810766985568348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350330,"Araras",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.84144627786239,0,0,0,0.784646046168573,0,0,0.759884193648888,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.59076086091978,0,0,1.54251955143531,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.66237220513673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350335,"Arco-Íris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350340,"Arealva",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350350,"Areias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350360,"Areiópolis",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.43307235166494,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.3150183150183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
350370,"Ariranha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350380,"Artur Nogueira",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.94220012430081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8972680151214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350390,"Arujá",2,1,2,0,0,0,0,1,0,1,1,1,0,1,1.26646403242148,2.47142415817115,0,0,0,0,1.20935069960938,0,1.16752869201761,1.14872548906988,1.13051834266011,0,1.09700845793521,6,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,2.48034327950988,0,0,0,0,2.45368666421298,0,2.37067943672657,0,2.29700241185253,0,2.23005218322109,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2.52410520470493,2.46256895193065,0,0,0,0,0,0,0,2.26259700884675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350395,"Aspásia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350400,"Assis",4,1,1,2,0,1,1,1,0,0,1,0,0,0,1.02327961115375,1.01301727194449,2.10207685192971,0,1.03803354924431,1.0013819070317,0.993680193966374,0,0,0.971543491144381,0,0,0,6,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2.15903447978064,0,2.13233255858584,0,2.03268558419384,0,0,1.98204269319961,0,0,0,6,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1.99984001279898,1.98066867374426,2.04804718700719,0,0,1.95744514259988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350410,"Atibaia",5,1,0,1,0,1,1,0,1,0,1,2,0,0,0.797333716053517,0,0.78987069816671,0,0.775710939075663,0.745200906164302,0,0.72908084777521,0,0.714275510349852,1.41444716332621,0,0,7,2,1,0,1,0,0,1,0,0,0,0,2,0,0,1.60694198939418,0,1.60743276912443,0,0,1.51779615997572,0,0,0,0,2.88846203838766,0,0,6,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1.52511095182175,0,0,1.43086080586081,0,1.40038370513521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350420,"Auriflama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350430,"Avaí",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350440,"Avanhandava",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350450,"Avaré",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.10308311731289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.22301262671172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350460,"Bady Bassitt",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.07914483930341,6.84790796411696,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14.4759698899826,13.7950062077528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350470,"Balbinos",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,25.7334019557385,0,0,0,0,19.5541650371529,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31.7863954227591,0,0,0,0,21.505376344086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350480,"Bálsamo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350490,"Bananal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
350500,"Barão de Antonina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350510,"Barbosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350520,"Bariri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350530,"Barra Bonita",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350535,"Barra do Chapéu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350540,"Barra do Turvo",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.8650456709121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.6669955599408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350550,"Barretos",5,3,3,1,0,2,1,0,2,0,1,1,1,0,2.659480160278,2.64042669295358,0.892052702473662,0,1.76463322098502,0.852100854657157,0,1.68068639232262,0,0.829379955545234,0.824103375527426,0.819014234467395,0,10,2,1,2,0,0,2,1,0,0,0,1,0,1,0,1.83193800721784,3.64086506954052,0,0,3.65203418303995,1.76223874810559,0,0,0,1.71535413486114,0,1.69350878084303,0,10,3,2,1,1,0,0,0,0,2,0,0,1,0,0,3.43542264287064,1.70398391439185,1.7261617068287,0,0,0,0,3.25383138645755,0,0,1.595914458985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350560,"Barrinha",6,0,1,0,3,3,0,1,0,0,0,1,0,0,0,3.68093643022785,0,10.4072712134878,10.2937139720011,0,3.24233188509176,0,0,0,3.08318431275822,0,0,8,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6.90178756297881,6.82780281305476,0,6.45119669698729,0,0,0,0,0,0,7,1,0,1,0,2,2,0,0,0,0,0,1,0,0,0,7.41729713692331,0,13.9499197879612,13.7950062077528,0,0,0,0,0,6.1938680706101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350570,"Barueri",4,0,0,1,1,1,0,1,1,0,1,4,1,0,0,0,0.41537036498594,0.411113212356419,0.407079934215883,0,0.385809911456625,0.381155663973167,0,0.372632386971281,1.47434999594554,0.364721243553552,0,11,3,0,0,0,1,1,0,1,1,0,1,3,0,0,0,0,0,0.845580152542659,0.837282515866504,0,0.795462680868327,0.78647885551597,0,0.770220205956883,2.28742222764426,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.808420508011447,0,0,0,0,0,0,0,0.713500863336045,0.705566923022649,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
350580,"Bastos",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.89620054837446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.61630926050582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350590,"Batatais",7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.66713902272311,0,0,1.62527629697049,0,0,0,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.39155502798033,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.19682874588408,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
350600,"Bauru",123,23,6,3,0,2,0,0,3,1,2,1,0,1,6.46657763407605,1.66932831792914,0.872252767221904,0,0.574471629718566,0,0,0.81888009957582,0.270959385897648,0.53811900501796,0.2671853625171,0,0.263645639169305,92,71,11,5,1,0,0,0,0,1,0,1,1,0,1,6.34239719550728,2.85362067391106,0.600063606742315,0,0,0,0,0.563326329309306,0,0.555425956165784,0.55165109171751,0,0.544442871609482,73,52,12,1,2,0,2,0,0,2,1,1,0,0,0,6.58475957396606,0.542858693881983,1.12810793736745,0,1.11446689476089,0,0,1.05911447438796,0.525615890419599,0.521858023306179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350610,"Bebedouro",6,0,0,0,1,0,0,0,0,0,1,0,3,2,0,0,0,1.33240952939295,0,0,0,0,0,1.29242381161631,0,3.87116754413131,2.57881503449165,9,5,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2.73702649441647,0,0,0,0,0,0,0,5.32453011021777,2.66134397870925,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.51079642462589,0,2.50413181749887,2.50125062531266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350620,"Bento de Abreu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350630,"Bernardino de Campos",0,1,0,0,0,0,0,0,0,0,0,0,1,0,9.27643784786642,0,0,0,0,0,0,0,0,0,0,8.97021887334051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.4672206832872,0,0,0,0,0,0,0,0,0,0,17.5623463294696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350635,"Bertioga",1,1,0,1,0,0,1,0,0,0,0,0,0,1,2.3285597857725,0,2.09885612341274,0,0,1.86094982879262,0,0,0,0,0,0,1.54504581060828,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,4.63134494257132,0,0,0,0,3.74616018580955,0,0,0,0,0,0,3.15298272165468,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1988579106483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350640,"Bilac",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.9024051160851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0504908835905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350650,"Birigui",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.901640083311544,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.84593801340151,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350660,"Biritiba-Mirim",7,1,0,0,0,0,0,0,0,0,1,1,0,0,3.42371952889619,0,0,0,0,0,0,0,0,3.13518936543767,3.10067904871167,0,0,6,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.21156593577241,6.14099729796119,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6.93385106087921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
